CustomerID,Recency,Frequency,Monetary,F_Rank,R_Score,F_Score,M_Score,Segment
12944.0,36,2,604.51,1603.0,3,2,3,At-Risk
12945.0,288,1,462.95,166.0,1,1,2,Dormant
12947.0,144,6,1603.99,3489.0,2,5,4,At-Risk
12948.0,16,7,2064.95,3658.0,4,5,5,Loyal
12949.0,31,8,4167.22,3796.0,4,5,5,Loyal
12950.0,2,3,1843.0,2378.0,5,3,4,At-Risk
12951.0,9,6,1064.07,3490.0,5,5,4,High Value
12952.0,6,4,1387.79,2885.0,5,4,4,Loyal
12953.0,10,1,329.85,167.0,5,1,2,At-Risk
12955.0,1,11,4757.16,4009.0,5,5,5,High Value
12956.0,306,1,108.07,168.0,1,1,1,Dormant
12957.0,10,8,4017.54,3797.0,5,5,5,High Value
12962.0,7,2,266.39,1604.0,5,2,2,At-Risk
12963.0,8,8,1856.63,3798.0,5,5,4,High Value
12965.0,89,1,769.8100000000001,169.0,2,1,3,At-Risk
12966.0,10,1,160.18,170.0,5,1,1,At-Risk
12967.0,358,2,1660.9,1605.0,1,2,4,At-Risk
12968.0,112,1,135.95,171.0,2,1,1,At-Risk
12970.0,7,4,405.47,2886.0,5,4,2,Loyal
12971.0,4,86,11189.91,4329.0,5,5,5,High Value
12974.0,198,1,144.8,172.0,1,1,1,Dormant
12976.0,212,1,738.6,173.0,1,1,3,Dormant
12977.0,156,1,39.239999999999995,174.0,2,1,1,At-Risk
12980.0,158,9,7374.900000000001,3888.0,2,5,5,At-Risk
12981.0,30,2,372.21999999999997,1606.0,4,2,2,At-Risk
12982.0,243,1,390.54,175.0,1,1,2,Dormant
12984.0,19,1,97.5,176.0,4,1,1,At-Risk
12985.0,1,2,1239.38,1607.0,5,2,4,At-Risk
12987.0,74,2,558.7,1608.0,2,2,3,At-Risk
12988.0,292,1,505.82,177.0,1,1,3,Dormant
12989.0,3,15,6924.110000000001,4154.0,5,5,5,High Value
12990.0,31,3,409.5,2379.0,4,3,2,At-Risk
12991.0,23,2,503.76,1609.0,4,2,3,At-Risk
12993.0,23,4,414.76,2887.0,4,4,2,Loyal
12994.0,4,3,974.4200000000001,2380.0,5,3,4,At-Risk
12995.0,85,1,211.32,178.0,2,1,1,At-Risk
12997.0,22,4,1226.89,2888.0,4,4,4,Loyal
12999.0,196,3,455.88,2381.0,1,3,2,At-Risk
13000.0,107,3,534.85,2382.0,2,3,3,At-Risk
13001.0,4,13,9785.970000000001,4102.0,5,5,5,High Value
13002.0,318,1,120.94999999999999,179.0,1,1,1,Dormant
13003.0,106,3,149.05,2383.0,2,3,1,At-Risk
13004.0,12,18,5655.91,4206.0,5,5,5,High Value
13005.0,174,2,513.7,1610.0,2,2,3,At-Risk
13006.0,56,1,81.57,180.0,3,1,1,At-Risk
13008.0,323,1,229.46999999999997,181.0,1,1,1,Dormant
13011.0,372,1,50.550000000000004,182.0,1,1,1,Dormant
13012.0,9,8,1646.8400000000001,3799.0,5,5,4,High Value
13013.0,1,13,4810.9400000000005,4103.0,5,5,5,High Value
13014.0,11,10,3466.2799999999997,3957.0,5,5,5,High Value
13015.0,53,5,3339.64,3261.0,3,4,5,At-Risk
13016.0,73,3,789.89,2384.0,2,3,3,At-Risk
13017.0,7,1,204.0,183.0,5,1,1,At-Risk
13018.0,16,28,7277.7,4285.0,4,5,5,Loyal
13021.0,4,9,2616.38,3889.0,5,5,5,High Value
13023.0,64,2,599.9,1611.0,3,2,3,At-Risk
13026.0,1,5,975.36,3262.0,5,4,4,Loyal
13027.0,114,6,6912.0,3491.0,2,5,5,At-Risk
13028.0,23,2,661.3199999999999,1612.0,4,2,3,At-Risk
13029.0,31,3,1247.5,2385.0,4,3,4,At-Risk
13030.0,11,2,752.4399999999999,1613.0,5,2,3,At-Risk
13032.0,52,2,1010.18,1614.0,3,2,4,At-Risk
13033.0,357,1,190.55,184.0,1,1,1,Dormant
13034.0,55,2,642.77,1615.0,3,2,3,At-Risk
13035.0,74,2,921.88,1616.0,2,2,3,At-Risk
13037.0,138,3,881.07,2386.0,2,3,3,At-Risk
13038.0,80,3,908.46,2387.0,2,3,3,At-Risk
13040.0,9,2,676.99,1617.0,5,2,3,At-Risk
13043.0,273,1,516.42,185.0,1,1,3,Dormant
13044.0,291,1,560.47,186.0,1,1,3,Dormant
13045.0,99,1,305.28000000000003,187.0,2,1,2,At-Risk
13046.0,31,2,629.31,1618.0,4,2,3,At-Risk
13047.0,57,9,3232.59,3890.0,3,5,5,At-Risk
13048.0,14,4,1819.41,2889.0,5,4,4,Loyal
13049.0,64,2,656.6800000000001,1619.0,3,2,3,At-Risk
13050.0,15,17,5833.11,4186.0,4,5,5,Loyal
13052.0,212,1,348.15000000000003,188.0,1,1,2,Dormant
13055.0,78,3,1214.41,2388.0,2,3,4,At-Risk
13058.0,25,3,271.40000000000003,2389.0,4,3,2,At-Risk
13059.0,250,1,183.4,189.0,1,1,1,Dormant
13060.0,254,1,307.53,190.0,1,1,2,Dormant
13061.0,72,1,248.61,191.0,3,1,2,At-Risk
13062.0,191,1,346.98,192.0,1,1,2,Dormant
13064.0,13,4,1105.59,2890.0,5,4,4,Loyal
13065.0,373,1,205.86,193.0,1,1,1,Dormant
13066.0,24,2,470.8,1620.0,4,2,2,At-Risk
13067.0,82,1,115.46000000000001,194.0,2,1,1,At-Risk
13068.0,10,2,344.0,1621.0,5,2,2,At-Risk
13069.0,1,24,4431.44,4262.0,5,5,5,High Value
13070.0,192,1,228.8,195.0,1,1,1,Dormant
13072.0,267,1,177.15,196.0,1,1,1,Dormant
13075.0,130,1,919.61,197.0,2,1,3,At-Risk
13077.0,1,4,728.02,2891.0,5,4,3,Loyal
13078.0,3,26,12627.94,4273.0,5,5,5,High Value
13079.0,4,5,220.10000000000002,3263.0,5,4,1,Loyal
13080.0,179,1,58.08,198.0,2,1,1,At-Risk
13081.0,12,11,28337.38,4010.0,5,5,5,High Value
13082.0,126,9,3613.63,3891.0,2,5,5,At-Risk
13083.0,4,2,303.75,1622.0,5,2,2,At-Risk
13085.0,158,2,416.08000000000004,1623.0,2,2,2,At-Risk
13089.0,3,97,58762.08,4332.0,5,5,5,High Value
13090.0,9,13,8895.82,4104.0,5,5,5,High Value
13091.0,28,1,345.82,199.0,4,1,2,At-Risk
13092.0,71,5,477.83,3264.0,3,4,2,At-Risk
13093.0,276,8,7832.47,3800.0,1,5,5,At-Risk
13094.0,21,12,1927.3200000000002,4062.0,4,5,4,Loyal
13095.0,71,1,74.39999999999999,200.0,3,1,1,At-Risk
13097.0,33,10,6003.22,3958.0,4,5,5,Loyal
13098.0,1,28,28882.44,4286.0,5,5,5,High Value
13099.0,99,1,207.35999999999999,201.0,2,1,1,At-Risk
13101.0,234,1,101.19,202.0,1,1,1,Dormant
13102.0,1,24,6424.09,4263.0,5,5,5,High Value
13103.0,40,1,243.94,203.0,3,1,1,At-Risk
13104.0,3,6,1098.48,3492.0,5,5,4,High Value
13106.0,133,1,76.5,204.0,2,1,1,At-Risk
13107.0,44,4,1531.6200000000001,2892.0,3,4,4,At-Risk
13108.0,373,1,350.06,205.0,1,1,2,Dormant
13109.0,60,2,786.54,1624.0,3,2,3,At-Risk
13110.0,31,7,1488.67,3659.0,4,5,4,Loyal
13113.0,1,24,12245.960000000001,4264.0,5,5,5,High Value
13115.0,12,4,2294.78,2893.0,5,4,5,Loyal
13116.0,138,1,501.14,206.0,2,1,3,At-Risk
13117.0,22,8,984.91,3801.0,4,5,4,Loyal
13118.0,20,5,1197.81,3265.0,4,4,4,Loyal
13120.0,239,1,30.599999999999998,207.0,1,1,1,Dormant
13121.0,269,1,283.73,208.0,1,1,2,Dormant
13122.0,94,2,922.39,1625.0,2,2,4,At-Risk
13124.0,90,3,3756.33,2390.0,2,3,5,At-Risk
13126.0,5,8,2099.64,3802.0,5,5,5,High Value
13127.0,78,1,259.17,209.0,2,1,2,At-Risk
13130.0,94,1,64.0,210.0,2,1,1,At-Risk
13131.0,23,3,1073.3,2391.0,4,3,4,At-Risk
13132.0,262,1,77.3,211.0,1,1,1,Dormant
13133.0,274,2,109.8,1626.0,1,2,1,At-Risk
13134.0,86,4,1793.58,2894.0,2,4,4,At-Risk
13135.0,197,1,3096.0,212.0,1,1,5,Dormant
13136.0,56,5,2607.61,3266.0,3,4,5,At-Risk
13137.0,11,8,3603.29,3803.0,5,5,5,High Value
13138.0,22,6,962.39,3493.0,4,5,4,Loyal
13139.0,16,7,5064.94,3660.0,4,5,5,Loyal
13140.0,108,3,422.47,2392.0,2,3,2,At-Risk
13141.0,85,5,2388.75,3267.0,2,4,5,At-Risk
13142.0,19,1,307.09,213.0,4,1,2,At-Risk
13144.0,333,1,110.95,214.0,1,1,1,Dormant
13145.0,40,4,618.52,2895.0,3,4,3,At-Risk
13146.0,26,1,228.91,215.0,4,1,1,At-Risk
13147.0,10,4,712.8000000000001,2896.0,5,4,3,Loyal
13148.0,29,12,3683.26,4063.0,4,5,5,Loyal
13149.0,14,4,1676.06,2897.0,5,4,4,Loyal
13151.0,296,1,1257.8700000000001,216.0,1,1,4,Dormant
13153.0,6,1,486.22,217.0,5,1,3,At-Risk
13155.0,33,4,971.76,2898.0,4,4,4,Loyal
13157.0,49,4,1741.22,2899.0,3,4,4,At-Risk
13158.0,95,4,1201.06,2900.0,2,4,4,At-Risk
13159.0,9,4,1429.35,2901.0,5,4,4,Loyal
13160.0,22,1,91.8,218.0,4,1,1,At-Risk
13161.0,313,1,112.75,219.0,1,1,1,Dormant
13162.0,122,4,1688.29,2902.0,2,4,4,At-Risk
13165.0,46,2,1021.48,1627.0,3,2,4,At-Risk
13166.0,283,1,417.2,220.0,1,1,2,Dormant
13167.0,19,4,779.33,2903.0,4,4,3,Loyal
13168.0,36,4,1299.59,2904.0,3,4,4,At-Risk
13169.0,64,2,712.88,1628.0,3,2,3,At-Risk
13170.0,27,1,108.81,221.0,4,1,1,At-Risk
13171.0,22,3,468.41,2393.0,4,3,2,At-Risk
13173.0,4,2,353.65,1629.0,5,2,2,At-Risk
13174.0,16,3,2738.82,2394.0,4,3,5,At-Risk
13176.0,46,1,481.49,222.0,3,1,2,At-Risk
13177.0,65,1,282.45,223.0,3,1,2,At-Risk
13178.0,26,11,5725.47,4011.0,4,5,5,Loyal
13182.0,45,1,121.18,224.0,3,1,1,At-Risk
13183.0,8,9,3957.78,3892.0,5,5,5,High Value
13184.0,15,10,1667.95,3959.0,4,5,4,Loyal
13185.0,268,1,71.4,225.0,1,1,1,Dormant
13186.0,40,3,1575.89,2395.0,3,3,4,At-Risk
13187.0,337,1,236.02,226.0,1,1,1,Dormant
13188.0,11,1,114.60000000000001,227.0,5,1,1,At-Risk
13189.0,19,2,260.68,1630.0,4,2,2,At-Risk
13192.0,95,2,911.94,1631.0,2,2,3,At-Risk
13193.0,61,1,112.08,228.0,3,1,1,At-Risk
13194.0,136,1,60.7,229.0,2,1,1,At-Risk
13196.0,11,4,1797.78,2905.0,5,4,4,Loyal
13198.0,10,6,3401.2400000000002,3494.0,5,5,5,High Value
13199.0,4,37,9802.12,4308.0,5,5,5,High Value
13200.0,19,4,870.09,2906.0,4,4,3,Loyal
13203.0,10,4,869.46,2907.0,5,4,3,Loyal
13207.0,15,2,250.26000000000002,1632.0,4,2,2,At-Risk
13208.0,59,5,1193.17,3268.0,3,4,4,At-Risk
13209.0,30,8,5891.61,3804.0,4,5,5,Loyal
13210.0,94,1,353.48,230.0,2,1,2,At-Risk
13211.0,10,3,1095.42,2396.0,5,3,4,At-Risk
13212.0,20,3,786.83,2397.0,4,3,3,At-Risk
13213.0,57,5,1520.58,3269.0,3,4,4,At-Risk
13216.0,268,1,333.74,231.0,1,1,2,Dormant
13217.0,122,3,533.98,2398.0,2,3,3,At-Risk
13218.0,127,1,62.63999999999999,232.0,2,1,1,At-Risk
13220.0,78,4,819.2900000000001,2908.0,2,4,3,At-Risk
13221.0,240,2,844.86,1633.0,1,2,3,At-Risk
13223.0,200,2,163.20000000000002,1634.0,1,2,1,At-Risk
13224.0,60,2,2152.95,1635.0,3,2,5,At-Risk
13225.0,3,7,6463.84,3661.0,5,5,5,High Value
13226.0,273,1,108.21000000000001,233.0,1,1,1,Dormant
13227.0,202,1,257.7,234.0,1,1,2,Dormant
13228.0,81,1,358.0,235.0,2,1,2,At-Risk
13229.0,226,1,160.95,236.0,1,1,1,Dormant
13230.0,4,14,2755.63,4132.0,5,5,5,High Value
13232.0,13,7,1327.75,3662.0,5,5,4,High Value
13233.0,74,2,605.12,1636.0,2,2,3,At-Risk
13235.0,212,1,1031.07,237.0,1,1,4,Dormant
13236.0,25,2,744.85,1637.0,4,2,3,At-Risk
13238.0,17,4,700.73,2909.0,4,4,3,Loyal
13239.0,262,1,329.56,238.0,1,1,2,Dormant
13240.0,96,4,648.7,2910.0,2,4,3,At-Risk
13242.0,112,3,270.40000000000003,2399.0,2,3,2,At-Risk
13243.0,203,1,585.12,239.0,1,1,3,Dormant
13244.0,93,1,121.74000000000001,240.0,2,1,1,At-Risk
13245.0,51,1,430.5,241.0,3,1,2,At-Risk
13246.0,18,6,1961.52,3495.0,4,5,4,Loyal
13247.0,18,4,501.12,2911.0,4,4,3,Loyal
13248.0,125,2,465.68,1638.0,2,2,2,At-Risk
13249.0,92,3,711.41,2400.0,2,3,3,At-Risk
13253.0,157,2,1030.4,1639.0,2,2,4,At-Risk
13255.0,9,2,399.51,1640.0,5,2,2,At-Risk
13256.0,14,1,0.0,242.0,5,1,1,At-Risk
13258.0,12,3,672.83,2401.0,5,3,3,At-Risk
13259.0,62,1,283.18,243.0,3,1,2,At-Risk
13260.0,61,1,557.62,244.0,3,1,3,At-Risk
13261.0,269,2,944.1,1641.0,1,2,4,At-Risk
13262.0,263,1,200.29,245.0,1,1,1,Dormant
13263.0,1,34,7411.71,4302.0,5,5,5,High Value
13265.0,53,5,2092.66,3270.0,3,4,5,At-Risk
13266.0,11,12,3834.2599999999998,4064.0,5,5,5,High Value
13267.0,3,19,4521.49,4217.0,5,5,5,High Value
13268.0,18,10,3152.71,3960.0,4,5,5,Loyal
13269.0,1,15,5343.28,4155.0,5,5,5,High Value
13270.0,366,1,590.0,246.0,1,1,3,Dormant
13271.0,37,1,211.49,247.0,3,1,1,At-Risk
13272.0,31,2,276.56,1642.0,4,2,2,At-Risk
13273.0,113,1,138.98,248.0,2,1,1,At-Risk
13276.0,64,2,590.9300000000001,1643.0,3,2,3,At-Risk
13277.0,16,4,258.4,2912.0,4,4,2,Loyal
13278.0,41,1,542.73,249.0,3,1,3,At-Risk
13279.0,78,1,137.75,250.0,2,1,1,At-Risk
13280.0,122,3,798.46,2402.0,2,3,3,At-Risk
13282.0,18,3,1132.14,2403.0,4,3,4,At-Risk
13283.0,60,2,93.66,1644.0,3,2,1,At-Risk
13284.0,331,1,201.19,251.0,1,1,1,Dormant
13285.0,23,4,2709.12,2913.0,4,4,5,Loyal
13291.0,156,1,361.11,252.0,2,1,2,At-Risk
13292.0,39,2,578.9399999999999,1645.0,3,2,3,At-Risk
13294.0,190,2,873.74,1646.0,1,2,3,At-Risk
13295.0,360,1,201.20000000000002,253.0,1,1,1,Dormant
13296.0,137,1,87.4,254.0,2,1,1,At-Risk
13297.0,8,4,2089.85,2914.0,5,4,5,Loyal
13298.0,1,1,360.0,255.0,5,1,2,At-Risk
13299.0,268,1,142.5,256.0,1,1,1,Dormant
13300.0,169,1,371.89,257.0,2,1,2,At-Risk
13301.0,104,4,600.19,2915.0,2,4,3,At-Risk
13302.0,155,1,63.75,258.0,2,1,1,At-Risk
13304.0,351,1,300.42,259.0,1,1,2,Dormant
13305.0,4,10,2000.86,3961.0,5,5,4,High Value
13307.0,120,1,15.0,260.0,2,1,1,At-Risk
13308.0,23,3,1385.51,2404.0,4,3,4,At-Risk
13309.0,7,5,1456.79,3271.0,5,4,4,Loyal
13310.0,28,3,1132.03,2405.0,4,3,4,At-Risk
13311.0,4,2,598.57,1647.0,5,2,3,At-Risk
13313.0,22,5,1555.32,3272.0,4,4,4,Loyal
13314.0,2,3,775.94,2406.0,5,3,3,At-Risk
13316.0,37,4,5732.93,2916.0,3,4,5,At-Risk
13317.0,66,6,2273.68,3496.0,3,5,5,At-Risk
13318.0,1,3,640.76,2407.0,5,3,3,At-Risk
13319.0,5,26,10845.550000000001,4274.0,5,5,5,High Value
13320.0,78,4,1532.2,2917.0,2,4,4,At-Risk
13321.0,72,2,567.36,1648.0,3,2,3,At-Risk
13322.0,17,1,199.48000000000002,261.0,4,1,1,At-Risk
13323.0,3,5,787.85,3273.0,5,4,3,Loyal
13324.0,36,10,7121.95,3962.0,3,5,5,At-Risk
13325.0,82,1,675.3,262.0,2,1,3,At-Risk
13327.0,39,8,3627.77,3805.0,3,5,5,At-Risk
13328.0,316,1,1308.48,263.0,1,1,4,Dormant
13329.0,32,2,789.0,1649.0,4,2,3,At-Risk
13330.0,93,3,1140.93,2408.0,2,3,4,At-Risk
13332.0,14,1,350.9,264.0,5,1,2,At-Risk
13334.0,82,3,3502.32,2409.0,2,3,5,At-Risk
13336.0,77,1,795.12,265.0,2,1,3,At-Risk
13338.0,158,1,437.02,266.0,2,1,2,At-Risk
13339.0,201,1,860.12,267.0,1,1,3,Dormant
13340.0,45,7,10736.48,3663.0,3,5,5,At-Risk
13341.0,261,1,775.85,268.0,1,1,3,Dormant
13343.0,178,1,303.43,269.0,2,1,2,At-Risk
13344.0,68,3,2511.69,2410.0,3,3,5,At-Risk
13345.0,288,1,339.5,270.0,1,1,2,Dormant
13347.0,70,1,291.36,271.0,3,1,2,At-Risk
13348.0,64,1,233.76,272.0,3,1,1,At-Risk
13349.0,11,1,197.32,273.0,5,1,1,At-Risk
13350.0,16,2,879.12,1650.0,4,2,3,At-Risk
13351.0,66,1,323.94,274.0,3,1,2,At-Risk
13352.0,60,1,347.97999999999996,275.0,3,1,2,At-Risk
13354.0,71,1,743.53,276.0,3,1,3,At-Risk
13355.0,122,1,674.7,277.0,2,1,3,At-Risk
13356.0,80,1,768.24,278.0,2,1,3,At-Risk
13357.0,257,1,609.4,279.0,1,1,3,Dormant
13358.0,269,1,389.03,280.0,1,1,2,Dormant
13359.0,64,1,389.56,281.0,3,1,2,At-Risk
13362.0,9,4,3090.7400000000002,2918.0,5,4,5,Loyal
13363.0,18,2,892.5,1651.0,4,2,3,At-Risk
13364.0,71,1,134.95999999999998,282.0,3,1,1,At-Risk
13365.0,34,2,2225.37,1652.0,3,2,5,At-Risk
13366.0,50,1,56.160000000000004,283.0,3,1,1,At-Risk
13368.0,257,2,573.4,1653.0,1,2,3,At-Risk
13369.0,366,1,258.28000000000003,284.0,1,1,2,Dormant
13370.0,372,1,754.87,285.0,1,1,3,Dormant
13372.0,90,1,328.64,286.0,2,1,2,At-Risk
13373.0,61,3,3312.25,2411.0,3,3,5,At-Risk
13375.0,89,1,778.65,287.0,2,1,3,At-Risk
13376.0,99,3,869.76,2412.0,2,3,3,At-Risk
13379.0,26,3,572.56,2413.0,4,3,3,At-Risk
13381.0,32,6,3639.31,3497.0,4,5,5,Loyal
13382.0,281,1,222.99,288.0,1,1,1,Dormant
13384.0,31,7,4151.93,3664.0,4,5,5,Loyal
13385.0,330,1,534.57,289.0,1,1,3,Dormant
13388.0,131,2,677.1,1654.0,2,2,3,At-Risk
13389.0,11,3,797.96,2414.0,5,3,3,At-Risk
13390.0,75,1,544.08,290.0,2,1,3,At-Risk
13391.0,204,1,59.8,291.0,1,1,1,Dormant
13394.0,2,8,2520.02,3806.0,5,5,5,High Value
13395.0,185,1,307.72,292.0,1,1,2,Dormant
13396.0,29,2,1360.99,1655.0,4,2,4,At-Risk
13397.0,73,5,1544.13,3274.0,2,4,4,At-Risk
13398.0,192,1,457.34,293.0,1,1,2,Dormant
13402.0,127,2,621.23,1656.0,2,2,3,At-Risk
13403.0,18,1,75.0,294.0,4,1,1,At-Risk
13404.0,1,2,252.49,1657.0,5,2,2,At-Risk
13405.0,204,2,557.45,1658.0,1,2,3,At-Risk
13408.0,2,62,28117.04,4326.0,5,5,5,High Value
13410.0,24,5,1003.06,3275.0,4,4,4,Loyal
13411.0,107,1,213.55,295.0,2,1,1,At-Risk
13414.0,134,3,1390.5,2415.0,2,3,4,At-Risk
13416.0,44,2,712.5,1659.0,3,2,3,At-Risk
13417.0,5,2,640.83,1660.0,5,2,3,At-Risk
13418.0,12,18,6127.43,4207.0,5,5,5,High Value
13419.0,64,1,221.06,296.0,3,1,1,At-Risk
13420.0,150,2,159.85,1661.0,2,2,1,At-Risk
13421.0,40,2,1823.21,1662.0,3,2,4,At-Risk
13422.0,64,1,2626.3,297.0,3,1,5,At-Risk
13425.0,108,3,1624.21,2416.0,2,3,4,At-Risk
13426.0,1,10,3641.32,3963.0,5,5,5,High Value
13427.0,19,3,582.6,2417.0,4,3,3,At-Risk
13428.0,10,1,201.78,298.0,5,1,1,At-Risk
13429.0,11,4,1006.8,2919.0,5,4,4,Loyal
13430.0,19,2,679.45,1663.0,4,2,3,At-Risk
13431.0,67,2,1269.1,1664.0,3,2,4,At-Risk
13434.0,74,2,534.24,1665.0,2,2,3,At-Risk
13435.0,5,7,3809.8900000000003,3665.0,5,5,5,High Value
13436.0,2,1,196.89,299.0,5,1,1,At-Risk
13437.0,14,7,3408.06,3666.0,5,5,5,High Value
13439.0,255,1,283.71,300.0,1,1,2,Dormant
13441.0,92,1,296.64,301.0,2,1,2,At-Risk
13447.0,23,3,1129.14,2418.0,4,3,4,At-Risk
13448.0,17,6,3534.69,3498.0,4,5,5,Loyal
13449.0,24,1,291.88,302.0,4,1,2,At-Risk
13450.0,27,6,2043.7199999999998,3499.0,4,5,5,Loyal
13451.0,26,5,2898.2599999999998,3276.0,4,4,5,Loyal
13452.0,259,2,590.0,1666.0,1,2,3,At-Risk
13453.0,166,2,356.97999999999996,1667.0,2,2,2,At-Risk
13455.0,25,2,1058.34,1668.0,4,2,4,At-Risk
13456.0,18,6,1766.72,3500.0,4,5,4,Loyal
13458.0,7,14,9646.57,4133.0,5,5,5,High Value
13460.0,29,2,183.44,1669.0,4,2,1,At-Risk
13461.0,39,3,1445.0,2419.0,3,3,4,At-Risk
13462.0,253,1,151.5,303.0,1,1,1,Dormant
13464.0,58,1,674.68,304.0,3,1,3,At-Risk
13466.0,184,1,307.9,305.0,1,1,2,Dormant
13467.0,11,2,1071.91,1670.0,5,2,4,At-Risk
13468.0,2,37,5704.97,4309.0,5,5,5,High Value
13470.0,99,2,165.0,1671.0,2,2,1,At-Risk
13471.0,1,4,2501.84,2920.0,5,4,5,Loyal
13473.0,61,2,422.64,1672.0,3,2,2,At-Risk
13474.0,236,1,226.84,306.0,1,1,1,Dormant
13475.0,191,4,1431.78,2921.0,1,4,4,At-Risk
13476.0,179,2,1238.47,1673.0,2,2,4,At-Risk
13477.0,38,6,1454.58,3501.0,3,5,4,At-Risk
13479.0,201,2,300.95,1674.0,1,2,2,At-Risk
13481.0,46,5,1804.56,3277.0,3,4,4,At-Risk
13482.0,232,1,184.64,307.0,1,1,1,Dormant
13483.0,66,1,140.34,308.0,3,1,1,At-Risk
13484.0,241,1,313.8,309.0,1,1,2,Dormant
13485.0,233,1,454.24,310.0,1,1,2,Dormant
13486.0,78,3,1122.41,2420.0,2,3,4,At-Risk
13487.0,58,3,575.4,2421.0,3,3,3,At-Risk
13488.0,17,13,8968.31,4105.0,4,5,5,Loyal
13489.0,105,4,449.52,2922.0,2,4,2,At-Risk
13491.0,52,10,1215.82,3964.0,3,5,4,At-Risk
13492.0,136,3,1269.84,2422.0,2,3,4,At-Risk
13493.0,275,2,498.63,1675.0,1,2,3,At-Risk
13494.0,312,1,316.26000000000005,311.0,1,1,2,Dormant
13495.0,8,5,2044.8700000000001,3278.0,5,4,5,Loyal
13496.0,11,2,653.33,1676.0,5,2,3,At-Risk
13497.0,283,2,348.05,1677.0,1,2,2,At-Risk
13499.0,18,5,1159.11,3279.0,4,4,4,Loyal
13500.0,23,3,1166.77,2423.0,4,3,4,At-Risk
13501.0,288,1,1340.32,312.0,1,1,4,Dormant
13502.0,17,3,292.0,2424.0,4,3,2,At-Risk
13503.0,71,1,216.85,313.0,3,1,1,At-Risk
13504.0,64,1,295.93,314.0,3,1,2,At-Risk
13505.0,73,4,3633.63,2923.0,2,4,5,At-Risk
13506.0,316,2,458.52,1678.0,1,2,2,At-Risk
13507.0,3,4,2479.16,2924.0,5,4,5,Loyal
13508.0,244,1,110.97,315.0,1,1,1,Dormant
13509.0,9,6,964.72,3502.0,5,5,4,High Value
13510.0,1,4,1791.56,2925.0,5,4,4,Loyal
13512.0,261,1,251.21,316.0,1,1,2,Dormant
13513.0,127,1,205.1,317.0,2,1,1,At-Risk
13514.0,74,1,152.20000000000002,318.0,2,1,1,At-Risk
13515.0,73,4,891.12,2926.0,2,4,3,At-Risk
13516.0,21,3,1389.41,2425.0,4,3,4,At-Risk
13517.0,60,3,2128.42,2426.0,3,3,5,At-Risk
13518.0,86,1,627.16,319.0,2,1,3,At-Risk
13519.0,78,1,122.75,320.0,2,1,1,At-Risk
13520.0,59,6,2984.35,3503.0,3,5,5,At-Risk
13521.0,1,3,1070.47,2427.0,5,3,4,At-Risk
13522.0,30,1,125.80000000000001,321.0,4,1,1,At-Risk
13523.0,33,5,3964.88,3280.0,4,4,5,Loyal
13524.0,41,5,680.1800000000001,3281.0,3,4,3,At-Risk
13525.0,15,2,628.78,1679.0,4,2,3,At-Risk
13527.0,34,7,2242.36,3667.0,3,5,5,At-Risk
13529.0,79,2,307.76,1680.0,2,2,2,At-Risk
13531.0,205,2,483.8,1681.0,1,2,3,At-Risk
13532.0,34,1,210.31,322.0,3,1,1,At-Risk
13533.0,183,3,269.09,2428.0,1,3,2,At-Risk
13534.0,2,25,5870.08,4267.0,5,5,5,High Value
13536.0,1,7,3444.39,3668.0,5,5,5,High Value
13538.0,43,7,1280.85,3669.0,3,5,4,At-Risk
13539.0,86,3,631.34,2429.0,2,3,3,At-Risk
13544.0,40,2,276.06,1682.0,3,2,2,At-Risk
13546.0,12,3,621.09,2430.0,5,3,3,At-Risk
13548.0,96,2,678.16,1683.0,2,2,3,At-Risk
13549.0,26,7,918.2,3670.0,4,5,3,Loyal
13551.0,319,1,91.80000000000001,323.0,1,1,1,Dormant
13552.0,66,12,3740.07,4065.0,3,5,5,At-Risk
13555.0,74,4,4098.88,2927.0,2,4,5,At-Risk
13557.0,28,2,584.06,1684.0,4,2,3,At-Risk
13558.0,6,4,594.52,2928.0,5,4,3,Loyal
13560.0,7,1,171.42000000000002,324.0,5,1,1,At-Risk
13561.0,216,1,141.85999999999999,325.0,1,1,1,Dormant
13562.0,82,3,1799.33,2431.0,2,3,4,At-Risk
13563.0,84,2,777.53,1685.0,2,2,3,At-Risk
13564.0,354,2,1174.03,1686.0,1,2,4,At-Risk
13565.0,19,2,240.22,1687.0,4,2,1,At-Risk
13566.0,41,2,856.84,1688.0,3,2,3,At-Risk
13568.0,173,1,187.05,326.0,2,1,1,At-Risk
13569.0,17,2,337.12,1689.0,4,2,2,At-Risk
13570.0,243,1,239.49,327.0,1,1,1,Dormant
13571.0,13,12,2088.94,4066.0,5,5,5,High Value
13572.0,206,1,1384.25,328.0,1,1,4,Dormant
13573.0,50,2,290.25,1690.0,3,2,2,At-Risk
13575.0,23,5,732.0699999999999,3282.0,4,4,3,Loyal
13576.0,10,18,6717.34,4208.0,5,5,5,High Value
13577.0,25,4,1687.6000000000001,2929.0,4,4,4,Loyal
13579.0,15,2,467.04,1691.0,4,2,2,At-Risk
13581.0,309,1,118.0,329.0,1,1,1,Dormant
13583.0,156,1,781.03,330.0,2,1,3,At-Risk
13584.0,307,1,142.4,331.0,1,1,1,Dormant
13587.0,64,1,712.4,332.0,3,1,3,At-Risk
